11/26 11:56:47 PM | TRAINING: Epoch: 1, Batch: 155/8663, Loss: 0.688, perc_uncertainty: 1.000, nOnes_target: 11554, nOnes_pred: 55833, TPR[all: 0.385, HumanFC: 0.389, EpiMap: 0.379, TFs: 0.387], TNR[all: 0.615, HumanFC: 0.616, EpiMap: 0.648, TFs: 0.574], roc[HumanFC: 0.499, EpiMap: 0.504, TFs: 0.502 ], accuracy[HumanFC: 0.918, EpiMap: 0.844, TFs: 0.852 ]
11/26 11:56:52 PM | TRAINING: Epoch: 1, Batch: 160/8663, Loss: 0.688, perc_uncertainty: 1.000, nOnes_target: 8625, nOnes_pred: 54921, TPR[all: 0.378, HumanFC: 0.384, EpiMap: 0.379, TFs: 0.368], TNR[all: 0.621, HumanFC: 0.622, EpiMap: 0.651, TFs: 0.584], roc[HumanFC: 0.480, EpiMap: 0.500, TFs: 0.491 ], accuracy[HumanFC: 0.949, EpiMap: 0.875, TFs: 0.857 ]
11/26 11:56:58 PM | TRAINING: Epoch: 1, Batch: 165/8663, Loss: 0.688, perc_uncertainty: 1.000, nOnes_target: 10456, nOnes_pred: 54234, TPR[all: 0.370, HumanFC: 0.380, EpiMap: 0.366, TFs: 0.362], TNR[all: 0.625, HumanFC: 0.627, EpiMap: 0.655, TFs: 0.589], roc[HumanFC: 0.509, EpiMap: 0.496, TFs: 0.484 ], accuracy[HumanFC: 0.938, EpiMap: 0.861, TFs: 0.857 ]
11/26 11:57:04 PM | TRAINING: Epoch: 1, Batch: 170/8663, Loss: 0.688, perc_uncertainty: 1.000, nOnes_target: 11356, nOnes_pred: 53826, TPR[all: 0.374, HumanFC: 0.381, EpiMap: 0.378, TFs: 0.352], TNR[all: 0.629, HumanFC: 0.629, EpiMap: 0.659, TFs: 0.594], roc[HumanFC: 0.503, EpiMap: 0.493, TFs: 0.508 ], accuracy[HumanFC: 0.922, EpiMap: 0.844, TFs: 0.846 ]
11/26 11:57:09 PM | TRAINING: Epoch: 1, Batch: 175/8663, Loss: 0.687, perc_uncertainty: 1.000, nOnes_target: 7672, nOnes_pred: 53074, TPR[all: 0.362, HumanFC: 0.372, EpiMap: 0.362, TFs: 0.353], TNR[all: 0.633, HumanFC: 0.632, EpiMap: 0.661, TFs: 0.606], roc[HumanFC: 0.509, EpiMap: 0.502, TFs: 0.507 ], accuracy[HumanFC: 0.957, EpiMap: 0.887, TFs: 0.871 ]
11/26 11:57:15 PM | TRAINING: Epoch: 1, Batch: 180/8663, Loss: 0.687, perc_uncertainty: 1.000, nOnes_target: 10065, nOnes_pred: 52438, TPR[all: 0.370, HumanFC: 0.381, EpiMap: 0.365, TFs: 0.363], TNR[all: 0.639, HumanFC: 0.636, EpiMap: 0.669, TFs: 0.611], roc[HumanFC: 0.508, EpiMap: 0.489, TFs: 0.497 ], accuracy[HumanFC: 0.930, EpiMap: 0.854, TFs: 0.881 ]
11/26 11:57:20 PM | TRAINING: Epoch: 1, Batch: 185/8663, Loss: 0.687, perc_uncertainty: 1.000, nOnes_target: 7461, nOnes_pred: 51794, TPR[all: 0.353, HumanFC: 0.367, EpiMap: 0.355, TFs: 0.334], TNR[all: 0.642, HumanFC: 0.641, EpiMap: 0.669, TFs: 0.615], roc[HumanFC: 0.492, EpiMap: 0.497, TFs: 0.528 ], accuracy[HumanFC: 0.957, EpiMap: 0.895, TFs: 0.887 ]
11/26 11:57:26 PM | TRAINING: Epoch: 1, Batch: 190/8663, Loss: 0.687, perc_uncertainty: 1.000, nOnes_target: 8870, nOnes_pred: 51180, TPR[all: 0.352, HumanFC: 0.364, EpiMap: 0.352, TFs: 0.336], TNR[all: 0.647, HumanFC: 0.646, EpiMap: 0.671, TFs: 0.621], roc[HumanFC: 0.495, EpiMap: 0.498, TFs: 0.505 ], accuracy[HumanFC: 0.949, EpiMap: 0.875, TFs: 0.875 ]
11/26 11:57:32 PM | TRAINING: Epoch: 1, Batch: 195/8663, Loss: 0.687, perc_uncertainty: 1.000, nOnes_target: 9820, nOnes_pred: 50710, TPR[all: 0.349, HumanFC: 0.358, EpiMap: 0.349, TFs: 0.339], TNR[all: 0.650, HumanFC: 0.649, EpiMap: 0.673, TFs: 0.626], roc[HumanFC: 0.500, EpiMap: 0.507, TFs: 0.504 ], accuracy[HumanFC: 0.938, EpiMap: 0.891, TFs: 0.844 ]
11/26 11:57:37 PM | TRAINING: Epoch: 1, Batch: 200/8663, Loss: 0.686, perc_uncertainty: 1.000, nOnes_target: 8374, nOnes_pred: 50166, TPR[all: 0.351, HumanFC: 0.354, EpiMap: 0.354, TFs: 0.341], TNR[all: 0.654, HumanFC: 0.652, EpiMap: 0.676, TFs: 0.635], roc[HumanFC: 0.506, EpiMap: 0.487, TFs: 0.502 ], accuracy[HumanFC: 0.951, EpiMap: 0.875, TFs: 0.893 ]
